asset_count,buy_usd,city,closed_asset_count,closed_authoritative_pnl,exit_modes,has_open_or_unresolved,has_transform_events,losing_closed_assets,no_asset_count,open_mark_to_market_cash_pnl,open_or_unresolved_asset_count,sell_usd,transform_asset_count,unit,weather_date,weather_metric,winning_closed_assets,yes_asset_count
5,76.76559,Miami,5,54.477425000000004,hold_to_resolution|mixed_sell_and_resolution,False,False,2,2,0,0,81.243139997,0,F,2026-02-22,high,3,3
6,210.2464299994845,Sao Paulo,6,9.841265000000002,hold_to_resolution|mixed_sell_and_resolution|transform_affected,False,True,4,2,0,0,10.707780001609999,2,C,2026-02-22,high,2,4
2,2.88,Ankara,2,-1.2,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,1.67988,0,C,2026-02-23,high,0,2
1,3.75,Atlanta,1,-2.02941,mixed_sell_and_resolution,False,False,1,0,0,0,1.7206000005,0,F,2026-02-23,high,0,1
1,0.447,Dallas,1,0.14826,mixed_sell_and_resolution,False,False,1,0,0,0,0.5949599999999999,0,F,2026-02-23,high,0,1
1,13.387500000000001,Miami,1,-10.424214,mixed_sell_and_resolution,False,False,1,1,0,0,2.9632,0,F,2026-02-23,high,0,0
2,61.32569399947364,New York City,2,36.084033,hold_to_resolution|mixed_sell_and_resolution,False,False,0,1,0,0,9.251800001655,0,F,2026-02-23,high,2,1
2,5.463300000748001,Sao Paulo,2,-4.453499,hold_to_resolution|mixed_sell_and_resolution,False,False,2,1,0,0,1.009799998827,0,C,2026-02-23,high,0,1
2,109.9934189976,Wellington,2,1.3074880000000064,transform_affected,False,True,1,1,0,0,11.600959999596,2,C,2026-02-23,high,1,1
4,19.99171200039265,Ankara,4,17.078573000000002,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,15.961029999072002,0,C,2026-02-24,high,1,4
1,13.960512,Buenos Aires,1,-13.958779,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-02-24,high,0,1
1,1.9120000000000001,Ankara,1,-1.912,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-02-25,high,0,1
3,14.71445,London,3,29.384169000000007,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,44.095599999288,0,C,2026-02-25,high,1,3
1,6.193,Miami,1,-1.877013,mixed_sell_and_resolution,False,False,1,1,0,0,4.3159999998,0,F,2026-02-25,high,0,0
1,1.0,Sao Paulo,1,-0.82415,mixed_sell_and_resolution,False,False,1,0,0,0,0.17587,0,C,2026-02-25,high,0,1
4,18.699658,Seoul,4,-18.698674,hold_to_resolution,False,False,4,1,0,0,0.0,0,C,2026-02-25,high,0,3
1,2.4,Ankara,1,1.4,mixed_sell_and_resolution,False,False,1,0,0,0,3.8,0,C,2026-02-26,high,0,1
4,13.565859,Buenos Aires,4,277.713265,hold_to_resolution|mixed_sell_and_resolution,False,False,2,1,0,0,41.279150000399994,0,C,2026-02-26,high,2,3
3,29.431181000000002,Chicago,3,79.37255400000001,mixed_sell_and_resolution,False,False,1,1,0,0,108.80259800045852,0,F,2026-02-26,high,2,2
2,9.800308999999999,Paris,2,-9.800237999999998,hold_to_resolution,False,False,2,1,0,0,0.0,0,C,2026-02-26,high,0,1
6,164.97502099508264,Buenos Aires,6,5.444089000000001,mixed_sell_and_resolution,False,False,4,1,0,0,170.418159999184,0,C,2026-02-27,high,2,5
1,0.28300000000000003,Chicago,1,-0.086111,mixed_sell_and_resolution,False,False,1,0,0,0,0.19689000010600002,0,F,2026-02-27,high,0,1
2,48.488999997700006,Miami,2,7.487492999999999,hold_to_resolution|mixed_sell_and_resolution,False,False,1,1,0,0,8.976500000226,0,F,2026-02-27,high,1,1
5,88.61702099963827,Buenos Aires,5,61.034850999999996,hold_to_resolution|mixed_sell_and_resolution,False,False,3,2,0,0,143.70034499384542,0,C,2026-02-28,high,2,3
4,104.464100000751,Dallas,4,83.781768,hold_to_resolution|mixed_sell_and_resolution,False,False,2,2,0,0,164.04570000616,0,F,2026-02-28,high,2,2
3,83.60168300000001,Sao Paulo,3,45.367498,hold_to_resolution|mixed_sell_and_resolution,False,False,1,1,0,0,92.04907998496,0,C,2026-02-28,high,2,2
3,73.95790300010083,Buenos Aires,3,-43.318019,mixed_sell_and_resolution,False,False,3,0,0,0,30.636219005130513,0,C,2026-03-01,high,0,3
1,1.0999999999999999,London,1,-1.1,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-01,high,0,1
1,1.0281,Miami,1,-1.0281,hold_to_resolution,False,False,1,0,0,0,0.0,0,F,2026-03-01,high,0,1
2,17.0,Seoul,2,10.997290000000001,mixed_sell_and_resolution,False,False,2,0,0,0,27.994598999897974,0,C,2026-03-01,high,0,2
2,4.011100000000001,Wellington,2,-0.752729,mixed_sell_and_resolution,False,False,2,0,0,0,3.25837999922,0,C,2026-03-01,high,0,2
3,16.7891,Ankara,3,2.536522,mixed_sell_and_resolution,False,False,2,0,0,0,19.325599999999998,0,C,2026-03-02,high,1,3
5,102.20842200060923,Buenos Aires,5,39.514761,mixed_sell_and_resolution,False,False,3,2,0,0,141.722159997884,0,C,2026-03-02,high,2,3
1,1.23001,Chicago,1,0.765403,mixed_sell_and_resolution,False,False,1,0,0,0,1.9954,0,F,2026-03-02,high,0,1
3,21.693237999163998,London,3,41.016627,mixed_sell_and_resolution,False,False,2,0,0,0,62.70972999823,0,C,2026-03-02,high,1,3
3,19.256,New York City,3,-1.6059999999999999,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,17.65,0,F,2026-03-02,high,1,3
4,40.829750001713,Paris,4,13.709804,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,54.5393,0,C,2026-03-02,high,1,3
1,4.6,Sao Paulo,1,-4.6,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-02,high,0,1
1,5.7024,Seattle,1,0.39999999999999997,mixed_sell_and_resolution,False,False,1,0,0,0,6.1024,0,F,2026-03-02,high,0,1
1,29.4,Seoul,1,19.151258,mixed_sell_and_resolution,False,False,0,0,0,0,48.551280000999995,0,C,2026-03-02,high,1,1
1,1.4999719995714393,Atlanta,1,-1.49997,hold_to_resolution,False,False,1,1,0,0,0.0,0,F,2026-03-03,high,0,0
9,82.523802998285,Buenos Aires,9,62.60208500000001,hold_to_resolution|mixed_sell_and_resolution,False,False,8,1,0,0,145.12286000238,0,C,2026-03-03,high,1,8
1,0.13499999999999998,Chicago,1,-0.135,hold_to_resolution,False,False,1,0,0,0,0.0,0,F,2026-03-03,high,0,1
3,13.94549,London,3,1.823836,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,15.769300001214999,0,C,2026-03-03,high,0,2
4,28.6064,New York City,4,-22.831597,hold_to_resolution|mixed_sell_and_resolution,False,False,4,1,0,0,5.774829999814001,0,F,2026-03-03,high,0,3
4,26.190080000248003,Paris,4,-9.499821,mixed_sell_and_resolution,False,False,3,1,0,0,16.690239998,0,C,2026-03-03,high,1,3
3,6.4829300000000005,Sao Paulo,3,7.322452,hold_to_resolution|mixed_sell_and_resolution,False,False,2,1,0,0,13.805400002,0,C,2026-03-03,high,1,2
1,28.87616300049306,Seoul,1,35.942658,mixed_sell_and_resolution,False,False,1,0,0,0,64.8138,0,C,2026-03-03,high,0,1
5,48.417828000488,Buenos Aires,5,92.908591,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,141.31911600100017,0,C,2026-03-04,high,2,4
1,5.0,Chicago,1,12.594,mixed_sell_and_resolution,False,False,0,0,0,0,17.594,0,F,2026-03-04,high,1,1
6,119.41639099876916,London,5,-85.680477,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,4,1,-6.1999,1,27.534800000799997,0,C,2026-03-04,high,1,5
2,15.49335799568892,New York City,2,35.305064,mixed_sell_and_resolution,False,False,2,0,0,0,50.797700004003,0,F,2026-03-04,high,0,2
4,46.805182996805,Paris,4,53.618843000000005,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,100.423649999775,0,C,2026-03-04,high,1,4
6,37.524528003199514,Sao Paulo,5,11.374100999999998,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,3,2,-0.9999,1,47.89840000354,0,C,2026-03-04,high,2,4
1,0.8168110000000001,Seattle,1,7.3032,mixed_sell_and_resolution,False,False,0,0,0,0,8.1192,0,F,2026-03-04,high,1,1
2,31.049999999999997,Seoul,2,-30.29967,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,0.75,0,C,2026-03-04,high,0,2
5,186.713670020521,Buenos Aires,5,13.435982,hold_to_resolution|mixed_sell_and_resolution,False,False,4,1,0,0,6.949169997658,0,C,2026-03-05,high,1,4
5,348.47814999342154,Chicago,5,308.713743,mixed_sell_and_resolution,False,False,2,2,0,0,404.079290001498,0,F,2026-03-05,high,3,3
4,66.08794300014276,London,4,-3.623261999999999,mixed_sell_and_resolution,False,False,3,0,0,0,62.464699995694,0,C,2026-03-05,high,1,4
7,65.67098,Munich,7,50.765542,hold_to_resolution|mixed_sell_and_resolution,False,False,4,2,0,0,116.43647,0,C,2026-03-05,high,3,5
3,31.025029999264,Paris,3,-8.503331,hold_to_resolution|mixed_sell_and_resolution,False,False,1,1,0,0,22.521500000174,0,C,2026-03-05,high,2,2
1,10.744999999368,Sao Paulo,1,-4.928166,mixed_sell_and_resolution,False,False,1,0,0,0,5.816699999999999,0,C,2026-03-05,high,0,1
6,46.46238199930287,Seoul,6,36.317584,hold_to_resolution|mixed_sell_and_resolution,False,False,5,0,0,0,82.77980000862601,0,C,2026-03-05,high,1,6
2,59.384900000802,Ankara,2,15.232147999999999,mixed_sell_and_resolution,False,False,0,1,0,0,74.61639799980937,0,C,2026-03-06,high,2,1
3,14.2419310004,Buenos Aires,3,-13.191972,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,1.0496999995019998,0,C,2026-03-06,high,0,3
5,205.704609999236,Dallas,5,20.339553999999996,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,226.04379000152002,0,F,2026-03-06,high,2,4
1,31.16,London,1,28.561021,mixed_sell_and_resolution,False,False,0,0,0,0,59.72096,0,C,2026-03-06,high,1,1
1,1.24,Miami,1,-1.2399999999999998,hold_to_resolution,False,False,1,0,0,0,0.0,0,F,2026-03-06,high,0,1
2,69.98,Munich,2,23.623047,mixed_sell_and_resolution,False,False,1,1,0,0,93.60300000000001,0,C,2026-03-06,high,1,1
2,11.532580009737998,New York City,2,-3.8679740000000002,mixed_sell_and_resolution,False,False,2,0,0,0,7.663819999999999,0,F,2026-03-06,high,0,2
2,6.534487000084255,Paris,2,-6.0122160000000004,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,0.5222,0,C,2026-03-06,high,0,2
1,3.1832,Sao Paulo,1,-3.183135,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-06,high,0,1
1,7.683,Seoul,1,30.731999999999996,mixed_sell_and_resolution,False,False,0,0,0,0,38.415,0,C,2026-03-06,high,1,1
3,44.409499999999994,Atlanta,3,-10.03395,mixed_sell_and_resolution,False,False,1,1,0,0,34.375550000000004,0,F,2026-03-07,high,2,2
3,20.86512,Buenos Aires,2,6.09492,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-5.3763,1,21.580849999511,0,C,2026-03-07,high,1,3
3,35.313202998289,London,3,58.44928899999999,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,93.762,0,C,2026-03-07,high,1,3
2,9.117203,Sao Paulo,2,105.142586,mixed_sell_and_resolution,False,False,2,0,0,0,114.25923000062299,0,C,2026-03-07,high,0,2
2,15.759700000910001,Seoul,2,-15.759635,hold_to_resolution,False,False,2,0,0,0,0.0,0,C,2026-03-07,high,0,2
1,7.386599999804,Toronto,1,-1.130894,mixed_sell_and_resolution,False,False,1,0,0,0,6.255600000915001,0,C,2026-03-07,high,0,1
2,15.360220000372001,Ankara,2,-2.3435360000000003,mixed_sell_and_resolution,False,False,2,0,0,0,13.01636000149,0,C,2026-03-08,high,0,2
4,32.406322000631,Buenos Aires,3,7.219073,mixed_sell_and_resolution|no_public_exit_yet,True,False,2,1,-1.5222,1,38.09803,0,C,2026-03-08,high,1,3
2,8.893244000122946,Chicago,2,52.006757,hold_to_resolution|mixed_sell_and_resolution,False,False,1,0,0,0,60.9,0,F,2026-03-08,high,1,2
3,26.667308000000002,Paris,3,67.709631,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,94.37684,0,C,2026-03-08,high,1,3
3,15.01,Sao Paulo,3,3.7201160000000004,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,18.730000001599997,0,C,2026-03-08,high,0,3
3,26.683300003120003,Seoul,3,-26.683085000000002,hold_to_resolution,False,False,3,0,0,0,0.0,0,C,2026-03-08,high,0,3
4,49.89119800536985,Buenos Aires,4,198.485271,mixed_sell_and_resolution,False,False,2,1,0,0,248.375750007064,0,C,2026-03-09,high,2,3
1,4.8,Dallas,1,-2.91972,mixed_sell_and_resolution,False,False,1,0,0,0,1.880299998,0,F,2026-03-09,high,0,1
4,49.03502899565913,London,4,-49.033716,hold_to_resolution,False,False,4,0,0,0,0.0,0,C,2026-03-09,high,0,4
1,1.2,Miami,0,0,no_public_exit_yet,True,False,0,0,-1.2,1,0.0,0,F,2026-03-09,high,0,1
1,2.507000001,Munich,1,-2.506956,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-09,high,0,1
1,1.5,Sao Paulo,1,-1.5,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-09,high,0,1
4,57.146314998928,Seoul,3,5.644857,hold_to_resolution|mixed_sell_and_resolution|pre_resolution_sell,True,False,2,0,-18.2632,1,44.46897799979466,0,C,2026-03-09,high,1,4
3,569.5463359986962,Buenos Aires,3,0.18666500000003872,mixed_sell_and_resolution|transform_affected,False,True,2,1,0,0,188.45259700072168,2,C,2026-03-10,high,1,2
1,52.7677,Chicago,1,1.626759,mixed_sell_and_resolution,False,False,0,0,0,0,54.394400000319,0,F,2026-03-10,high,1,1
1,16.748710999894012,London,0,0,pre_resolution_sell,True,False,0,0,-7.6259,1,18.192997999908773,0,C,2026-03-10,high,0,1
1,10.999493000265158,Miami,1,-3.9996,mixed_sell_and_resolution,False,False,1,0,0,0,6.999300000000001,0,F,2026-03-10,high,0,1
1,20.0,Munich,0,0,no_public_exit_yet,True,False,0,0,-20.0,1,0.0,0,C,2026-03-10,high,0,1
1,0.709901,Sao Paulo,1,-0.7099010000000001,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-10,high,0,1
1,127.366800000912,Ankara,1,31.091031,mixed_sell_and_resolution,False,False,0,0,0,0,158.4576,0,C,2026-03-11,high,1,1
3,26.371465998709873,Buenos Aires,3,15.535139999999998,mixed_sell_and_resolution,False,False,3,0,0,0,41.90517800706818,0,C,2026-03-11,high,0,3
1,17.854000002524998,Chicago,1,7.802086,mixed_sell_and_resolution,False,False,0,0,0,0,25.656000004305003,0,F,2026-03-11,high,1,1
2,26.96001400025845,Dallas,2,-5.209206,mixed_sell_and_resolution,False,False,2,0,0,0,21.75026899995015,0,F,2026-03-11,high,0,2
1,18.819999997500002,Seoul,1,-7.63997,mixed_sell_and_resolution,False,False,1,0,0,0,11.18,0,C,2026-03-11,high,0,1
1,41.52,Tel Aviv,1,-21.059973,mixed_sell_and_resolution,False,False,1,0,0,0,20.4600000033,0,C,2026-03-11,high,0,1
2,5.0504200004160005,London,2,-5.050205999999999,hold_to_resolution,False,False,2,0,0,0,0.0,0,C,2026-03-12,high,0,2
1,5.222308001036131,Miami,1,44.136164,mixed_sell_and_resolution,False,False,1,0,0,0,49.358239998304,0,F,2026-03-12,high,0,1
1,5.8253,New York City,1,-0.259115,mixed_sell_and_resolution,False,False,1,0,0,0,5.566199997443001,0,F,2026-03-12,high,0,1
1,1.1,Paris,1,-1.1,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-12,high,0,1
4,60.086390996555004,Seoul,4,-58.735614,hold_to_resolution|mixed_sell_and_resolution,False,False,4,0,0,0,1.346390007194,0,C,2026-03-12,high,0,4
1,6.459666,Tokyo,1,0.099985,mixed_sell_and_resolution,False,False,1,0,0,0,6.559000001307001,0,C,2026-03-12,high,0,1
1,8.3742,Ankara,1,-0.4925999999999999,mixed_sell_and_resolution,False,False,1,0,0,0,7.8816,0,C,2026-03-13,high,0,1
2,11.997378999782596,Buenos Aires,1,43.5048,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,0,-7.9979,1,47.504,0,C,2026-03-13,high,1,2
2,7.199631,London,2,-6.169603,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,1.0298999997,0,C,2026-03-13,high,0,2
1,10.0,Munich,1,47.340597,mixed_sell_and_resolution,False,False,0,0,0,0,57.340649997919996,0,C,2026-03-13,high,1,1
2,79.1526,New York City,2,43.965649,mixed_sell_and_resolution,False,False,0,1,0,0,113.81699599946758,0,F,2026-03-13,high,2,1
2,96.1328999947,Seoul,2,8.320760000000007,mixed_sell_and_resolution,False,False,1,0,0,0,104.45240000000001,0,C,2026-03-13,high,1,2
3,22.93,Atlanta,3,-7.359438999999999,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,15.56849600018675,0,F,2026-03-14,high,0,2
6,576.7270429953851,Buenos Aires,6,118.52235399999998,mixed_sell_and_resolution|transform_affected,False,True,2,3,0,0,277.118070003079,2,C,2026-03-14,high,4,3
1,1.647,Dallas,0,0,no_public_exit_yet,True,False,0,0,-1.647,1,0.0,0,F,2026-03-14,high,0,1
2,4.199733999896907,Munich,2,-4.199733,hold_to_resolution,False,False,2,0,0,0,0.0,0,C,2026-03-14,high,0,2
3,12.079169999138022,Sao Paulo,3,-10.835869,mixed_sell_and_resolution,False,False,3,0,0,0,1.24182001076,0,C,2026-03-14,high,0,3
1,12.438,Ankara,1,1.632816,mixed_sell_and_resolution,False,False,1,0,0,0,14.070780000400001,0,C,2026-03-15,high,0,1
1,2.9996289999994814,Atlanta,1,0.299989,mixed_sell_and_resolution,False,False,1,0,0,0,3.299399997998,0,F,2026-03-15,high,0,1
2,88.0,Buenos Aires,2,15.742999999999999,mixed_sell_and_resolution,False,False,1,0,0,0,103.74300000000001,0,C,2026-03-15,high,1,2
2,2.51128,Chicago,1,0.049999999999999996,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-0.0112,1,2.55,0,F,2026-03-15,high,0,2
3,27.12548300159654,London,3,14.193672,mixed_sell_and_resolution,False,False,2,1,0,0,41.3189190020052,0,C,2026-03-15,high,1,2
2,18.84039099940952,New York City,2,-5.197639,mixed_sell_and_resolution,False,False,2,0,0,0,13.641800002276,0,F,2026-03-15,high,0,2
1,13.152299998617,Paris,1,0.73051,mixed_sell_and_resolution,False,False,0,0,0,0,13.881,0,C,2026-03-15,high,1,1
6,126.42588400193354,Sao Paulo,6,-10.522694999999999,mixed_sell_and_resolution|transform_affected,False,True,4,1,0,0,95.899819994644,2,C,2026-03-15,high,2,5
2,11.54885199999961,Seoul,1,-5.968251,hold_to_resolution|no_public_exit_yet,True,False,1,0,-5.5805,1,0.0,0,C,2026-03-15,high,0,2
3,315.3396209982441,Buenos Aires,3,116.648776,mixed_sell_and_resolution,False,False,2,0,0,0,431.98742700304206,0,C,2026-03-16,high,1,3
1,14.999999999999998,Chicago,1,-12.13,mixed_sell_and_resolution,False,False,1,0,0,0,2.87,0,F,2026-03-16,high,0,1
3,75.0055,Dallas,3,9.529267,mixed_sell_and_resolution,False,False,1,1,0,0,84.53482000214498,0,F,2026-03-16,high,2,2
2,28.0886,London,2,5.258881,mixed_sell_and_resolution,False,False,2,0,0,0,33.346500001036,0,C,2026-03-16,high,0,2
1,0.7072230011277785,Miami,1,-0.252277,mixed_sell_and_resolution,False,False,1,0,0,0,0.4548,0,F,2026-03-16,high,0,1
1,5.0836,Paris,1,-0.058584,mixed_sell_and_resolution,False,False,1,0,0,0,5.025,0,C,2026-03-16,high,0,1
3,18.157299999445,Sao Paulo,3,-1.364218,mixed_sell_and_resolution,False,False,3,0,0,0,16.79158,0,C,2026-03-16,high,0,3
3,7.199966999999999,Buenos Aires,3,-0.48305999999999993,hold_to_resolution|mixed_sell_and_resolution,False,False,3,1,0,0,6.717019994234,0,C,2026-03-17,high,0,2
1,19.030300001184003,London,1,39.758648,mixed_sell_and_resolution,False,False,0,0,0,0,58.78799700086778,0,C,2026-03-17,high,1,1
2,172.62660000368498,Miami,2,33.709984000000006,mixed_sell_and_resolution,False,False,0,1,0,0,206.3280579998992,0,F,2026-03-17,high,2,1
2,85.44250000448,New York City,2,-6.768529,hold_to_resolution|mixed_sell_and_resolution,False,False,1,0,0,0,78.67399999487999,0,F,2026-03-17,high,1,2
1,14.975754999772649,Paris,1,2.523647,mixed_sell_and_resolution,False,False,0,0,0,0,17.498399998744002,0,C,2026-03-17,high,1,1
2,21.801800000566004,Sao Paulo,2,75.956492,hold_to_resolution|mixed_sell_and_resolution,False,False,1,0,0,0,97.758329998187,0,C,2026-03-17,high,1,2
1,3.7,Taipei,1,1.3,hold_to_resolution,False,False,0,1,0,0,0.0,0,C,2026-03-17,high,1,0
1,6.0200000000000005,Wellington,1,11.58036,mixed_sell_and_resolution,False,False,1,0,0,0,17.6,0,C,2026-03-17,high,0,1
2,32.891200000832,Buenos Aires,1,3.26514,mixed_sell_and_resolution|no_public_exit_yet,True,False,0,1,-12.5,1,23.65632,0,C,2026-03-18,high,1,1
3,50.82580000414,London,3,31.453335,hold_to_resolution|mixed_sell_and_resolution,False,False,2,0,0,0,82.27625900316508,0,C,2026-03-18,high,1,3
3,19.214019996079003,Miami,3,-19.211112,hold_to_resolution,False,False,3,0,0,0,0.0,0,F,2026-03-18,high,0,3
1,5.0,New York City,0,0,no_public_exit_yet,True,False,0,0,-5.0,1,0.0,0,F,2026-03-18,high,0,1
2,21.228659999999998,Paris,2,-9.156617,mixed_sell_and_resolution,False,False,2,0,0,0,12.0720000038,0,C,2026-03-18,high,0,2
4,15.1194,Sao Paulo,2,6.367351,hold_to_resolution|mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-1.5067000000000002,2,19.98,0,C,2026-03-18,high,1,3
2,9.119845000425443,Seoul,1,0.6621,mixed_sell_and_resolution|pre_resolution_sell,True,False,1,0,-4.0005,1,10.93027,0,C,2026-03-18,high,0,2
1,21.0,Singapore,1,46.5,mixed_sell_and_resolution,False,False,0,0,0,0,67.5,0,C,2026-03-18,high,1,1
1,10.0,Taipei,1,38.54,mixed_sell_and_resolution,False,False,0,0,0,0,48.54004,0,C,2026-03-18,high,1,1
2,4.0,Wellington,2,-4.0,hold_to_resolution,False,False,2,0,0,0,0.0,0,C,2026-03-18,high,0,2
1,2.8356899999999996,Ankara,1,4.10274,mixed_sell_and_resolution,False,False,1,0,0,0,6.936999999999999,0,C,2026-03-19,high,0,1
4,72.909582,Buenos Aires,3,-41.157671,mixed_sell_and_resolution|pre_resolution_sell,True,False,3,1,-6.1785,1,29.699999997000003,0,C,2026-03-19,high,0,3
3,23.710015,Dallas,3,-22.652188,hold_to_resolution|mixed_sell_and_resolution,False,False,3,0,0,0,1.055009980827,0,F,2026-03-19,high,0,3
2,34.16121099981997,London,2,42.318402999999996,mixed_sell_and_resolution,False,False,2,0,0,0,76.47865800146894,0,C,2026-03-19,high,0,2
1,54.044500001,Milan,1,31.836276,mixed_sell_and_resolution,False,False,0,0,0,0,85.87909799798352,0,C,2026-03-19,high,1,1
3,24.90127699796,New York City,1,39.468772,mixed_sell_and_resolution|no_public_exit_yet|pre_resolution_sell,True,False,0,0,-3.2371999999999996,2,61.10087900112846,0,F,2026-03-19,high,1,3
3,4.525113999862866,Sao Paulo,1,-0.995113,hold_to_resolution|no_public_exit_yet,True,False,1,0,-3.5298,2,0.0,0,C,2026-03-19,high,0,3
1,5.2,Taipei,1,44.412800000000004,mixed_sell_and_resolution,False,False,0,0,0,0,49.61281,0,C,2026-03-19,high,1,1
1,3.4996679999998905,Tel Aviv,1,15.4977,mixed_sell_and_resolution,False,False,1,0,0,0,18.997,0,C,2026-03-19,high,0,1
2,8.9,Tokyo,2,-6.0291,hold_to_resolution|mixed_sell_and_resolution,False,False,2,1,0,0,2.87088,0,C,2026-03-19,high,0,1
2,2.34125,Wellington,0,0,no_public_exit_yet|pre_resolution_sell,True,False,0,0,-1.2911000000000001,2,2.5424100000000003,0,C,2026-03-19,high,0,2
1,7.000000000000001,Atlanta,1,1.0,mixed_sell_and_resolution,False,False,1,0,0,0,8.0,0,F,2026-03-20,high,0,1
1,8.594880001984,Buenos Aires,1,-2.369387,mixed_sell_and_resolution,False,False,1,0,0,0,6.225440000000001,0,C,2026-03-20,high,0,1
3,40.3422,Chicago,2,-0.5377,mixed_sell_and_resolution|pre_resolution_sell,True,False,2,0,-3.0,1,31.004500000000004,0,F,2026-03-20,high,0,3
2,43.14876199999996,Dallas,2,-41.798539,hold_to_resolution|mixed_sell_and_resolution,False,False,2,1,0,0,1.3497,0,F,2026-03-20,high,0,1
1,34.957699999999996,London,1,-10.312619,mixed_sell_and_resolution,False,False,1,0,0,0,24.6449,0,C,2026-03-20,high,0,1
3,25.943,Madrid,1,9.0,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,0,-5.943,2,29.0,0,C,2026-03-20,high,0,3
2,13.028500000000001,Sao Paulo,2,46.789675,mixed_sell_and_resolution,False,False,2,0,0,0,59.818119999863995,0,C,2026-03-20,high,0,2
1,5.9994759981368855,Taipei,0,0,no_public_exit_yet,True,False,0,0,-5.9994,1,0.0,0,C,2026-03-20,high,0,1
1,5.824899998825,Tel Aviv,0,0,pre_resolution_sell,True,False,0,0,-2.913,1,5.65122,0,C,2026-03-20,high,0,1
1,60.628299998832,Tokyo,1,-60.628248,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-20,high,0,1
2,9.267880005741999,Beijing,2,-5.27252,mixed_sell_and_resolution,False,False,2,1,0,0,3.9950000009999997,0,C,2026-03-21,high,0,1
2,1.9100000000000001,Buenos Aires,0,0,no_public_exit_yet,True,False,0,0,-1.9100000000000001,2,0.0,0,C,2026-03-21,high,0,2
2,39.653100009418,Chicago,2,-22.870454000000002,mixed_sell_and_resolution,False,False,2,0,0,0,16.7824,0,F,2026-03-21,high,0,2
2,0.7643009980920497,Hong Kong,1,-0.018273,mixed_sell_and_resolution|no_public_exit_yet,True,False,1,1,-0.0933,1,0.6526299999999999,0,C,2026-03-21,high,0,1
1,10.999146999843797,London,0,0,no_public_exit_yet,True,False,0,0,-10.9991,1,0.0,0,C,2026-03-21,high,0,1
1,4.5,Milan,1,10.485,mixed_sell_and_resolution,False,False,0,0,0,0,14.985,0,C,2026-03-21,high,1,1
3,32.563964000752,Munich,3,34.001323,hold_to_resolution|mixed_sell_and_resolution,False,False,1,1,0,0,47.464999999999996,0,C,2026-03-21,high,2,2
1,3.3447630000000004,New York City,1,0.0,mixed_sell_and_resolution,False,False,1,0,0,0,3.3445,0,F,2026-03-21,high,0,1
1,3.8715,Paris,1,3.445741,mixed_sell_and_resolution,False,False,0,0,0,0,7.316000000000001,0,C,2026-03-21,high,1,1
2,25.80960199709665,Sao Paulo,2,-4.604839,mixed_sell_and_resolution,False,False,2,0,0,0,21.202988000474374,0,C,2026-03-21,high,0,2
1,15.0,Taipei,1,-15.0,hold_to_resolution,False,False,1,0,0,0,0.0,0,C,2026-03-21,high,0,1
1,14.000000000000002,Beijing,1,58.114324,mixed_sell_and_resolution,False,False,0,0,0,0,72.113398999382,0,C,2026-03-22,high,1,1
