adjacent_exact_or_range,authoritative_realized_pnl_sum,bucket_count,buckets,buy_usd,cashflow_pnl_before_resolution,city,closed_yes_asset_count,has_transform_events,max_entry_state_payout,max_entry_state_pnl,max_remaining_state_payout,min_entry_state_payout,min_entry_state_pnl,min_remaining_state_payout,net_cost_after_pre_resolution_sells,open_or_unresolved_yes_asset_count,sell_usd,state_model_note,state_model_valid,unequal_share_ratio_entry,unit,weather_date,weather_metric,winner_bucket_labels,winner_in_visible_yes_basket
True,nan,2,21°C|22°C,12.8185,-12.8185,Qingdao,0,False,69.87,57.051500000000004,69.87,5.29,-7.5285,5.29,12.8185,2,0.0,non_overlapping_yes_buckets,True,13.207939508506618,C,2026-06-06,high,,False
False,nan,1,between 60-61°F,2.8663019999999997,-2.8663019999999997,San Francisco,0,False,15.9239,13.057598,15.9239,15.9239,13.057598,15.9239,2.8663019999999997,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-06,high,,False
False,-40.355948,2,24°C|25°C or higher,67.07659399504445,-57.21549398312245,Sao Paulo,1,False,489.566411,422.48981700495557,489.566411,277.371781,210.29518700495555,0.0017809999999940374,57.21549398312245,1,9.861100011922,non_overlapping_yes_buckets,True,1.7650188106193831,C,2026-06-06,high,,False
False,nan,1,between 52-53°F,3.0999999999999996,-3.0999999999999996,Seattle,0,False,100.0,96.9,100.0,100.0,96.9,100.0,3.0999999999999996,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-06,high,,False
True,nan,3,23°C|24°C|25°C,28.179102000008196,-28.179102000008196,Shanghai,0,False,599.996692,571.8175899999918,599.996692,65.44,37.2608979999918,65.44,28.179102000008196,3,0.0,non_overlapping_yes_buckets,True,9.168653606356969,C,2026-06-06,high,,False
False,-8.0,1,30°C or below,8.0,-8.0,Shenzhen,1,False,200.0,192.0,200.0,200.0,192.0,200.0,8.0,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-06,high,,False
False,-39.827017,2,31°C|32°C or higher,39.827148002411995,-39.827148002411995,Taipei,2,False,199.994449,160.167300997588,199.994449,145.179872,105.35272399758799,145.179872,39.827148002411995,0,0.0,non_overlapping_yes_buckets,True,1.3775631996699929,C,2026-06-06,high,,False
False,8.795137,1,14°C,8.786314,8.794885996319998,Buenos Aires,1,False,175.72628,166.939966,0.006280000000003838,175.72628,166.939966,0.006280000000003838,-8.794885996319998,0,17.58119999632,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-07,high,,False
True,nan,2,28°C|29°C,20.48701998872,-16.59117998258,Hong Kong,0,False,482.62,462.13298001128,294.5,63.73,43.24298001128,63.73,16.59117998258,2,3.89584000614,non_overlapping_yes_buckets,True,7.572885611172133,C,2026-06-07,high,,False
False,nan,2,22°C or below|23°C,6.4430129896824715,-6.4430129896824715,Hong Kong,0,False,417.570875,411.12786201031753,417.570875,5.0,-1.4430129896824715,5.0,6.4430129896824715,2,0.0,non_overlapping_yes_buckets,True,83.514175,C,2026-06-07,low,,False
False,nan,1,22°C,16.340536997419907,-11.650936997419908,Istanbul,0,False,149.913183,133.5726460025801,91.293183,149.913183,133.5726460025801,91.293183,11.650936997419908,1,4.6895999999999995,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-07,high,,False
True,nan,2,20°C|21°C,128.16165999708,-39.41876000592599,London,0,False,762.41,634.24834000292,605.6099999999999,596.32,468.15834000292006,250.16000000000003,39.41876000592599,2,88.742899991154,non_overlapping_yes_buckets,True,1.2785249530453446,C,2026-06-07,high,,False
False,nan,1,between 66-67°F,8.09919,-8.09919,Seattle,0,False,99.99,91.89080999999999,99.99,99.99,91.89080999999999,99.99,8.09919,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-07,high,,False
False,4.092420000000001,2,27°C|28°C or higher,24.022659996,4.092220005074001,Seoul,2,False,196.93,172.907340004,0.0,88.98,64.957340004,0.0,-4.092220005074001,0,28.114880001074003,non_overlapping_yes_buckets,True,2.2131939761744213,C,2026-06-07,high,,False
False,488.976998,5,16°C|17°C|18°C|20°C|21°C,35.838564994584004,-35.838564994584004,Seoul,2,True,640.435,604.596435005416,640.435,91.15,55.311435005416,91.15,35.838564994584004,3,0.0,non_overlapping_yes_buckets,True,7.026165660998354,C,2026-06-07,low,17°C,True
True,nan,4,26°C|27°C|28°C|29°C,49.77716198987248,-49.77716198987248,Shenzhen,0,False,1251.92,1202.1428380101277,1251.92,115.554968,65.77780601012752,115.554968,49.77716198987248,4,0.0,non_overlapping_yes_buckets,True,10.833978163535125,C,2026-06-07,high,,False
False,nan,1,19°C,0.0504,-0.0504,Tokyo,0,False,5.04,4.9896,5.04,5.04,4.9896,5.04,0.0504,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-07,high,,False
True,-0.44,2,23°C|24°C,3.1726900000000002,-0.7526900000000003,Busan,1,False,104.23,101.05731,104.23,22.0,18.82731,0.0,0.7526900000000003,1,2.42,non_overlapping_yes_buckets,True,4.737727272727273,C,2026-06-08,high,,False
False,nan,1,17°C,15.8,-15.8,London,0,False,223.0,207.2,223.0,223.0,207.2,223.0,15.8,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-08,high,,False
False,0.039316,1,between 76-77°F,0.00908,0.039320000220000005,New York City,1,False,4.54,4.53092,0.0,4.54,4.53092,0.0,-0.039320000220000005,0,0.04840000022,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-08,high,,False
True,nan,2,between 54-55°F|between 56-57°F,8.592099998064999,-8.592099998064999,Seattle,0,False,2000.0,1991.407900001935,2000.0,40.13,31.537900001935004,40.13,8.592099998064999,2,0.0,non_overlapping_yes_buckets,True,49.838026414153994,F,2026-06-08,high,,False
True,nan,2,15°C|16°C,4.4999210000000005,-4.4999210000000005,Seoul,0,False,500.0,495.500079,500.0,99.99683999999999,95.49691899999999,99.99683999999999,4.4999210000000005,2,0.0,non_overlapping_yes_buckets,True,5.000158004992958,C,2026-06-08,low,,False
True,49.4,2,22°C|23°C,20.152859998604,-20.152859998604,Shanghai,1,False,100.46,80.307140001396,100.46,65.0,44.847140001396,65.0,20.152859998604,1,0.0,non_overlapping_yes_buckets,True,1.5455384615384615,C,2026-06-08,high,23°C,True
False,nan,1,18°C,2.1,-2.1,Shanghai,0,False,300.0,297.9,300.0,300.0,297.9,300.0,2.1,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-08,low,,False
True,47.4417,3,28°C|29°C|30°C,21.561387006972957,35.25151299302704,Shenzhen,1,False,426.11,404.54861299302706,426.11,58.571418,37.010030993027044,0.0014180000000010295,-35.25151299302704,2,56.8129,non_overlapping_yes_buckets,True,7.275050093545627,C,2026-06-08,high,29°C,True
True,98.807618,4,27°C|28°C|29°C|30°C,45.369780000042,76.44461500238275,Hong Kong,1,False,123.06,77.690219999958,109.23,100.0,54.630219999958,0.01515600000000461,-76.44461500238275,3,121.81439500242475,non_overlapping_yes_buckets,True,1.2306,C,2026-06-09,high,28°C,True
False,276.066138,4,18°C|19°C|20°C|21°C or higher,161.672610000308,172.8758880052073,London,1,False,1545.58,1383.907389999692,1545.58,261.86,100.18738999969202,0.0036860000000160653,-172.8758880052073,3,334.5484980055153,non_overlapping_yes_buckets,True,5.9023142137019775,C,2026-06-09,high,19°C,True
False,nan,1,34°C,3.8531600113819997,-3.8531600113819997,Madrid,0,False,416.68,412.826839988618,416.68,416.68,412.826839988618,416.68,3.8531600113819997,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-09,high,,False
True,33.5746,2,28°C|29°C,19.8184,-19.8184,Moscow,1,False,50.0,30.1816,50.0,37.7,17.881600000000002,37.7,19.8184,1,0.0,non_overlapping_yes_buckets,True,1.326259946949602,C,2026-06-09,high,28°C,True
False,-11.184636,1,30°C or higher,35.926000002,-11.184700000320003,Qingdao,1,False,60.96,25.033999998,0.0,60.96,25.033999998,0.0,11.184700000320003,0,24.74130000168,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-09,high,30°C or higher,True
False,-10.123399,1,26°C,11.886470002944002,-10.123390013952001,Sao Paulo,1,False,238.08,226.193529997056,0.0,238.08,226.193529997056,0.0,10.123390013952001,0,1.7630799889920001,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-09,high,,False
False,44.8,6,21°C|22°C|23°C|25°C|26°C|27°C or higher,73.441460017765,-73.441460017765,Seoul,1,False,921.35,847.908539982235,921.35,50.0,-23.441460017764996,50.0,73.441460017765,5,0.0,non_overlapping_yes_buckets,True,18.427,C,2026-06-09,high,25°C,True
True,nan,2,13°C|14°C,0.045228,-0.045228,Seoul,0,False,15.0,14.954772,15.0,1.0152,0.9699720000000001,1.0152,0.045228,2,0.0,non_overlapping_yes_buckets,True,14.775413711583923,C,2026-06-09,low,,False
True,11.518914,2,26°C|27°C,29.732000001600003,18.948540008427994,Shenzhen,1,False,4152.0,4122.2679999984,3886.2799999999997,66.0,36.2679999984,0.0,-18.948540008427994,1,48.680540010028,non_overlapping_yes_buckets,True,62.90909090909091,C,2026-06-09,high,27°C,True
True,nan,2,17°C|18°C,8.430899997006001,-8.430899997006001,Tokyo,0,False,118.14,109.709100002994,118.14,60.12,51.689100002993996,60.12,8.430899997006001,2,0.0,non_overlapping_yes_buckets,True,1.9650698602794412,C,2026-06-09,low,,False
True,-42.064941000000005,3,18°C|19°C|20°C,51.767651004632384,-47.18791101844039,London,2,False,2394.987256,2343.2196049953677,1502.94,975.560713,923.7930619953676,0.0007130000000188375,47.18791101844039,1,4.579739986191999,non_overlapping_yes_buckets,True,2.4549853474880554,C,2026-06-10,high,,False
True,42.340254,2,30°C|31°C,22.62674000282,37.111757997180746,Moscow,1,False,166.82,144.19325999718,166.82,62.89,40.26325999718,0.007370000000001653,-37.111757997180746,1,59.738498000000746,non_overlapping_yes_buckets,True,2.6525679758308156,C,2026-06-10,high,30°C,True
False,nan,1,17°C,1.7936,-1.7936,Paris,0,False,44.84,43.046400000000006,44.84,44.84,43.046400000000006,44.84,1.7936,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-10,high,,False
True,nan,2,between 80-81°F|between 82-83°F,13.119799967346001,-13.119799967346001,San Francisco,0,False,676.78,663.660200032654,676.78,66.0,52.880200032654,66.0,13.119799967346001,2,0.0,non_overlapping_yes_buckets,True,10.254242424242424,F,2026-06-10,high,,False
True,nan,2,20°C|21°C,2.9243500015,-2.9243500015,Seoul,0,False,95.0,92.0756499985,95.0,78.45,75.5256499985,78.45,2.9243500015,2,0.0,non_overlapping_yes_buckets,True,1.2109623964308476,C,2026-06-10,high,,False
True,-6.898133,2,15°C|16°C,28.40075699341,-17.66033699101,Seoul,1,False,129.04113999999998,100.64038300658999,113.71,113.71,85.30924300659,0.0011399999999923693,17.66033699101,1,10.7404200024,non_overlapping_yes_buckets,True,1.1348266643215197,C,2026-06-10,low,,False
True,nan,2,29°C|30°C,15.307000000000002,-15.307000000000002,Shanghai,0,False,148.98,133.673,148.98,84.98,69.673,84.98,15.307000000000002,2,0.0,non_overlapping_yes_buckets,True,1.753118380795481,C,2026-06-10,high,,False
False,nan,1,27°C,1.60872,-1.60872,Shenzhen,0,False,67.03,65.42128,67.03,67.03,65.42128,67.03,1.60872,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-10,high,,False
True,nan,2,23°C|24°C,60.178670003264,-10.297073003841376,Taipei,0,False,592.5,532.321329996736,287.93,199.99,139.811329996736,100.01647500000001,10.297073003841376,2,49.88159699942263,non_overlapping_yes_buckets,True,2.96264813240662,C,2026-06-10,high,,False
False,nan,1,28°C,18.497199998143998,-18.497199998143998,Ankara,0,False,274.96,256.46280000185595,274.96,274.96,256.46280000185595,274.96,18.497199998143998,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,nan,5,13°C|14°C|15°C|16°C|19°C,33.537289987568,-33.537289987568,Buenos Aires,0,False,446.36,412.822710012432,446.36,100.0,66.462710012432,100.0,33.537289987568,5,0.0,non_overlapping_yes_buckets,True,4.4636000000000005,C,2026-06-11,high,,False
True,nan,2,14°C|15°C,51.484090007757004,-12.008890007757003,London,0,False,246.72,195.235909992243,223.17000000000002,223.17000000000002,171.685909992243,123.36,12.008890007757003,2,39.4752,non_overlapping_yes_buckets,True,1.1055249361473316,C,2026-06-11,high,,False
False,nan,1,33°C,16.88259099766,-16.88259099766,Madrid,0,False,211.209775,194.32718400234,211.209775,211.209775,194.32718400234,211.209775,16.88259099766,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,423.200214,4,31°C|32°C|33°C|34°C or higher,80.93761106628993,415.1075089046621,Moscow,2,False,647.34,566.4023889337101,647.34,503.570047,422.63243593371004,4.6999999995023245e-05,-415.1075089046621,2,496.04511997095204,non_overlapping_yes_buckets,True,1.285501399172775,C,2026-06-11,high,31°C,True
False,126.160587,4,14°C|15°C|17°C|18°C,60.551090017485,-60.551090017485,Munich,1,False,678.8,618.248909982515,678.8,95.29,34.738909982515004,95.29,60.551090017485,3,0.0,non_overlapping_yes_buckets,True,7.123517682862839,C,2026-06-11,high,17°C,True
False,-9.15179,5,between 88-89°F|between 90-91°F|between 96-97°F|between 98-99°F|between 100-101°F,32.76270899937451,-23.80970900052951,New York City,1,False,799.995545,767.2328360006255,799.995545,20.961933,-11.800775999374512,0.0,23.80970900052951,4,8.952999998845,non_overlapping_yes_buckets,True,38.164206755169005,F,2026-06-11,high,,False
False,nan,1,31°C or higher,96.3077999974,-96.3077999974,Qingdao,0,False,465.5,369.1922000026,465.5,465.5,369.1922000026,465.5,96.3077999974,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,nan,1,19°C,9.373900000499999,-9.373900000499999,Sao Paulo,0,False,48.65,39.2760999995,48.65,48.65,39.2760999995,48.65,9.373900000499999,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,nan,1,25°C,2.5316800028,-2.5316800028,Seoul,0,False,130.73,128.1983199972,130.73,130.73,128.1983199972,130.73,2.5316800028,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,nan,1,30°C,1.7600000080000002,-1.7600000080000002,Tel Aviv,0,False,208.0,206.239999992,208.0,208.0,206.239999992,208.0,1.7600000080000002,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,,False
False,7.5456,1,26°C,0.3144,-0.3144,Tokyo,1,False,7.86,7.5456,7.86,7.86,7.5456,7.86,0.3144,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-11,high,26°C,True
True,nan,3,13°C|14°C|15°C,34.2700360041803,52.228104009765715,Warsaw,0,False,2191.12,2156.8499639958195,2191.12,366.5,332.22996399581973,217.56,-52.228104009765715,3,86.49814001394601,non_overlapping_yes_buckets,True,5.978499317871759,C,2026-06-11,high,,False
False,49.528025,2,27°C|29°C,27.681900009621,34.94549999037899,Ankara,1,False,342.45,314.76809999037897,342.45,63.26,35.578099990379,0.0,-34.94549999037899,1,62.627399999999994,non_overlapping_yes_buckets,True,5.413373379702814,C,2026-06-12,high,29°C,True
True,176.843,5,30°C|31°C|32°C|33°C|34°C,70.28710501108627,-70.28710501108627,Beijing,1,False,305.662266,235.3751609889137,305.662266,199.994775,129.70766998891372,199.994775,70.28710501108627,4,0.0,non_overlapping_yes_buckets,True,1.5283512581766199,C,2026-06-12,high,32°C,True
False,170.518146,3,17°C|18°C|19°C or higher,80.72144099854351,-22.032140994665504,Buenos Aires,1,False,418.634059,337.91261800145645,340.704059,176.228309,95.50686800145648,176.228309,22.032140994665504,2,58.68930000387801,non_overlapping_yes_buckets,True,2.375521057743339,C,2026-06-12,high,17°C,True
True,-11.317868,3,33°C|34°C|35°C,34.09690900262219,-33.71692900442219,Guangzhou,1,False,199.992187,165.8952779973778,199.992187,199.984145,165.88723599737781,0.004145000000022492,33.71692900442219,2,0.37997999819999995,non_overlapping_yes_buckets,True,1.0000402131879005,C,2026-06-12,high,,False
True,nan,2,25°C|26°C,8.495998,-8.495998,Istanbul,0,False,205.709,197.21300200000002,205.709,99.9789,91.482902,99.9789,8.495998,2,0.0,non_overlapping_yes_buckets,True,2.0575241375930324,C,2026-06-12,high,,False
False,124.904759,5,19°C|20°C|23°C|24°C|25°C or higher,130.565889986317,106.592410010664,London,1,False,823.71,693.1441100136831,367.65,112.19,-18.37588998631699,0.0,-106.592410010664,4,237.158299996981,non_overlapping_yes_buckets,True,7.342098226223372,C,2026-06-12,high,23°C,True
True,25.076966,2,31°C|32°C,29.872739994166,25.07626001299199,Moscow,2,False,412.28,382.40726000583396,0.009999999999990905,45.76,15.887260005833998,0.0,-25.07626001299199,0,54.94900000715799,non_overlapping_yes_buckets,True,9.009615384615385,C,2026-06-12,high,31°C,True
True,nan,2,13°C|14°C,43.798800000628006,-43.798800000628006,Munich,0,False,1111.3,1067.501199999372,1111.3,100.04,56.241199999372,100.04,43.798800000628006,2,0.0,non_overlapping_yes_buckets,True,11.10855657736905,C,2026-06-12,high,,False
True,169.824419,5,between 88-89°F|between 90-91°F|between 92-93°F|between 94-95°F|between 96-97°F,87.5183899990188,114.4476040034168,New York City,1,False,278.12,190.60161000098122,278.12,183.829666,96.31127600098121,0.014215000000007194,-114.4476040034168,4,201.9659940024356,non_overlapping_yes_buckets,True,1.5129222940545406,F,2026-06-12,high,between 94-95°F,True
True,1.68863,2,between 70-71°F|between 72-73°F,28.149030990070003,1.5855690131299944,New York City,1,False,367.48,339.33096900993,50.8555,50.8555,22.706469009929997,0.0,-1.5855690131299944,1,29.734600003199997,non_overlapping_yes_buckets,True,7.225963760065284,F,2026-06-12,low,,False
True,0.0,2,34°C|35°C,20.710703992188066,-20.710703992188066,Panama City,1,True,366.435231,345.7245270078119,366.435231,0.0,-20.710703992188066,0.0,20.710703992188066,1,0.0,non_overlapping_yes_buckets,True,1.0,C,2026-06-12,high,,False
True,nan,2,29°C|30°C,52.426499987848004,-52.426499987848004,Qingdao,0,False,280.88,228.453500012152,280.88,162.88,110.45350001215199,162.88,52.426499987848004,2,0.0,non_overlapping_yes_buckets,True,1.7244597249508842,C,2026-06-12,high,,False
True,nan,2,between 80-81°F|between 82-83°F,9.25254998998,-9.25254998998,San Francisco,0,False,309.35,300.09745001002,309.35,89.3,80.04745001002,89.3,9.25254998998,2,0.0,non_overlapping_yes_buckets,True,3.464165733482643,F,2026-06-12,high,,False
True,nan,3,17°C|18°C|19°C,35.255199993001,-35.255199993001,Sao Paulo,0,False,598.53,563.2748000069989,598.53,175.39999999999998,140.144800006999,175.39999999999998,35.255199993001,3,0.0,non_overlapping_yes_buckets,True,3.4123717217787917,C,2026-06-12,high,,False
False,230.494486,5,20°C|21°C|22°C|23°C|24°C or higher,60.354094001396,-52.488394004515996,Warsaw,1,False,460.71,400.355905998604,460.71,255.11768,194.76358599860401,252.0,52.488394004515996,4,7.865699996880001,non_overlapping_yes_buckets,True,1.8058724899034828,C,2026-06-12,high,20°C,True
False,nan,1,13°C,6.0,-6.0,Buenos Aires,0,False,150.0,144.0,150.0,150.0,144.0,150.0,6.0,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-13,high,,False
False,-3.820626,1,between 96-97°F,9.654640003536999,-3.8207500035369995,Dallas,1,False,114.39,104.735359996463,0.0,114.39,104.735359996463,0.0,3.8207500035369995,0,5.833889999999999,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-13,high,,False
False,-6.50006,3,19°C or below|20°C|23°C,32.671330003262,-29.371329999262,London,1,False,207.98999999999998,175.31866999673798,207.98999999999998,104.94,72.268669996738,0.0,29.371329999262,2,3.300000004,non_overlapping_yes_buckets,True,1.9819897084048026,C,2026-06-13,high,,False
True,54.871942,2,29°C|30°C,20.156071999540217,-20.156071999540217,Moscow,1,False,151.18,131.0239280004598,151.18,66.864246,46.70817400045978,66.864246,20.156071999540217,1,0.0,non_overlapping_yes_buckets,True,2.2609990995785703,C,2026-06-13,high,29°C,True
False,nan,1,28°C,35.92220000425,-24.594990009500002,Paris,0,False,461.48,425.55779999575003,353.98,461.48,425.55779999575003,353.98,24.594990009500002,1,11.32720999475,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-13,high,,False
False,6.44,3,28°C|29°C|30°C or higher,39.45690998624,-16.00690998624,Seoul,1,False,500.0,460.54309001376,500.0,100.0,60.54309001376,0.0,16.00690998624,2,23.45,non_overlapping_yes_buckets,True,5.0,C,2026-06-13,high,,False
True,nan,2,28°C|29°C,11.5585,-11.5585,Shenzhen,0,False,97.9,86.34150000000001,97.9,72.28,60.7215,72.28,11.5585,2,0.0,non_overlapping_yes_buckets,True,1.3544548976203652,C,2026-06-13,high,,False
False,nan,1,30°C,2.258,-2.258,Tel Aviv,0,False,225.8,223.542,225.8,225.8,223.542,225.8,2.258,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-13,high,,False
True,nan,3,28°C|29°C|30°C,40.820949986547,-40.820949986547,Tokyo,0,False,381.92,341.099050013453,381.92,203.43,162.60905001345301,203.43,40.820949986547,3,0.0,non_overlapping_yes_buckets,True,1.8774025463304331,C,2026-06-13,high,,False
True,nan,2,18°C|19°C,32.383046996811565,-18.310046997041567,Warsaw,0,False,290.73873100000003,258.35568400318846,245.88,245.88,213.49695300318842,161.00873100000004,18.310046997041567,2,14.072999999769998,non_overlapping_yes_buckets,True,1.1824415609240282,C,2026-06-13,high,,False
False,nan,3,19°C or below|20°C|22°C,37.914963999577,-37.914963999577,Ankara,0,False,391.223,353.30803600042304,391.223,53.33,15.415036000423001,53.33,37.914963999577,3,0.0,non_overlapping_yes_buckets,True,7.335889743108945,C,2026-06-14,high,,False
False,-6.864115,1,9°C,11.498976000967682,-6.864776004359682,Buenos Aires,1,False,174.985369,163.48639299903232,0.0053690000000017335,174.985369,163.48639299903232,0.0053690000000017335,6.864776004359682,0,4.634199996607999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-14,high,,False
False,89.163648,1,between 68-69°F,15.646400000848999,-15.646400000848999,Chicago,1,False,104.81,89.163599999151,104.81,104.81,89.163599999151,104.81,15.646400000848999,0,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,F,2026-06-14,high,between 68-69°F,True
False,nan,1,30°C,10.9428,-10.9428,Guangzhou,0,False,50.0,39.0572,50.0,50.0,39.0572,50.0,10.9428,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-14,high,,False
True,nan,2,27°C|28°C,66.59319799999896,-66.59319799999896,Hong Kong,0,False,300.0,233.40680200000105,300.0,299.959985,233.36678700000107,299.959985,66.59319799999896,2,0.0,non_overlapping_yes_buckets,True,1.0001334011268201,C,2026-06-14,low,,False
False,0.4749,1,23°C,3.7993740000000003,0.47472599999999954,London,1,False,94.98434999999999,91.18497599999999,0.004349999999988086,94.98434999999999,91.18497599999999,0.004349999999988086,-0.47472599999999954,0,4.2741,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-14,high,,False
False,-1.887772,1,22°C,8.386999999079999,-1.887799996697999,Munich,1,False,58.98,50.59300000092,0.0,58.98,50.59300000092,0.0,1.887799996697999,0,6.499200002382,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-14,high,,False
True,172.894023,3,23°C|24°C|25°C,51.50600000208,-51.50600000208,Qingdao,1,False,400.0,348.49399999792,400.0,214.8,163.29399999792003,214.8,51.50600000208,2,0.0,non_overlapping_yes_buckets,True,1.8621973929236497,C,2026-06-14,high,25°C,True
False,nan,2,28°C|29°C or higher,42.74764498800064,-42.74764498800064,Seoul,0,False,638.0,595.2523550119994,638.0,495.53639499999997,452.78875001199935,495.53639499999997,42.74764498800064,2,0.0,non_overlapping_yes_buckets,True,1.2874937268734823,C,2026-06-14,high,,False
True,242.431796,2,22°C|23°C,106.92515399674502,-59.06915399674502,Shanghai,1,False,1178.8303329999999,1071.905179003255,1178.8303329999999,478.56,371.634846003255,239.28,59.06915399674502,1,47.856,non_overlapping_yes_buckets,True,2.4632863862420593,C,2026-06-14,high,22°C,True
True,nan,3,25°C|26°C|27°C,35.08132100001897,-35.08132100001897,Taipei,0,False,326.695,291.613678999981,326.695,100.0,64.91867899998104,100.0,35.08132100001897,3,0.0,non_overlapping_yes_buckets,True,3.26695,C,2026-06-14,high,,False
True,nan,2,14°C|15°C,50.43964098577045,-50.43964098577045,Warsaw,0,False,400.922075,350.48243401422957,400.922075,399.98611300000005,349.5464720142296,399.98611300000005,50.43964098577045,2,0.0,non_overlapping_yes_buckets,True,1.002339986238472,C,2026-06-14,high,,False
False,54.0,1,26°C,14.4,53.99999999999999,Ankara,1,False,72.0,57.6,0.0,72.0,57.6,0.0,-53.99999999999999,0,68.39999999999999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-15,high,26°C,True
True,89.352972,2,between 78-79°F|between 80-81°F,17.39229099996169,78.55729499825217,Atlanta,1,False,100.0,82.60770900003831,99.928619,99.928619,82.53632800003831,0.052511000000009744,-78.55729499825217,1,95.94958599821386,non_overlapping_yes_buckets,True,1.0007143198886799,F,2026-06-15,high,between 80-81°F,True
False,113.788234,4,25°C or below|26°C|27°C|28°C,70.951569989595,55.144180014308006,Beijing,1,False,205.55,134.59843001040502,179.25,131.4,60.448430010405005,0.0,-55.144180014308006,3,126.095750003903,non_overlapping_yes_buckets,True,1.5643074581430747,C,2026-06-15,high,27°C,True
True,43.012017,3,30°C|31°C|32°C,38.08177598652612,22.362224013473877,Istanbul,1,False,631.89,593.8082240134738,631.89,67.16,29.07822401347388,0.0,-22.362224013473877,2,60.443999999999996,non_overlapping_yes_buckets,True,9.408725431804646,C,2026-06-15,high,30°C,True
False,nan,2,22°C|24°C or higher,29.650409000646505,-29.650409000646505,London,0,False,500.2221,470.5716909993535,500.2221,199.985143,170.3347339993535,199.985143,29.650409000646505,2,0.0,non_overlapping_yes_buckets,True,2.501296308796299,C,2026-06-15,high,,False
False,nan,1,33°C,12.3,-12.3,Madrid,0,False,100.0,87.7,100.0,100.0,87.7,100.0,12.3,1,0.0,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-15,high,,False
False,nan,1,23°C,14.3650000025,0.6651299957399992,Moscow,0,False,115.0,100.6349999975,30.650000000000006,115.0,100.6349999975,30.650000000000006,-0.6651299957399992,1,15.03012999824,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-15,high,,False
False,133.317068,3,27°C|30°C|31°C,36.435099996764,125.441900000836,Paris,1,False,280.0,243.564900003236,280.0,148.0,111.564900003236,0.0,-125.441900000836,2,161.8769999976,non_overlapping_yes_buckets,True,1.8918918918918919,C,2026-06-15,high,27°C,True
False,nan,3,30°C|31°C|32°C or higher,51.634209003586975,-51.634209003586975,Seoul,0,False,1862.6122,1810.9779909964132,1862.6122,169.029057,117.39484799641302,169.029057,51.634209003586975,3,0.0,non_overlapping_yes_buckets,True,11.019479331296276,C,2026-06-15,high,,False
False,-10.330507,1,18°C,16.090800008471998,-10.330500012336,Seoul,1,False,200.76,184.669199991528,0.0,200.76,184.669199991528,0.0,10.330500012336,0,5.760299996135999,overlapping_or_single_bucket_yes_markets,False,1.0,C,2026-06-15,low,,False
True,nan,2,27°C|28°C,40.128949986125,-35.847189991289,Shenzhen,0,False,442.05,401.921050013875,245.51,245.51,205.38105001387498,43.50000000000006,35.847189991289,2,4.2817599948359994,non_overlapping_yes_buckets,True,1.8005376563072788,C,2026-06-15,high,,False
