actual_minus_equal_amount,actual_minus_main_bucket,actual_minus_original_hold,actual_trade_pnl_v2,basket_key,bucket_count,buckets,city,equal_amount_basket_same_input_pnl,equal_payout_basket_same_input_pnl,evaluable,liquidity_limit,main_bucket,main_bucket_only_same_input_pnl,non_simultaneous_fill_limit,not_evaluable_reason,original_shares_hold_to_resolution_pnl,settled_yes_bucket_count,total_input_usd,unit,weather_date,weather_metric,winner_buckets
,,,,Ankara|2026-03-02|high|C,3,,Ankara,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-02,high,
-70.39002798626595,92.2737179996,-8.166282000399995,55.220588,Buenos Aires|2026-03-02|high|C,2,31°C|32°C,Buenos Aires,125.61061598626594,147.74222429219796,True,counterfactual assumes all target shares could be filled at observed weighted average prices,32°C,-37.0531299996,counterfactual ignores that original fills occurred at different times and market states,,63.386870000399995,,37.0531299996,C,2026-03-02,high,31°C
2.2400362211421125,-47.980144556879765,-2.539783000836003,33.266977,London|2026-03-02|high|C,2,16°C|17°C,London,31.026940778857885,63.844391243968666,True,counterfactual assumes all target shares could be filled at observed weighted average prices,16°C,81.24712155687976,counterfactual ignores that original fills occurred at different times and market states,,35.806760000836,,19.193239999164,C,2026-03-02,high,16°C
8.21078431372549,-10.667647058823528,-7.35,-1.6059999999999999,New York City|2026-03-02|high|F,3,between 30-31°F|between 32-33°F|between 34-35°F,New York City,-9.81678431372549,4.6348188585607915,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 32-33°F,9.061647058823528,counterfactual ignores that original fills occurred at different times and market states,,5.744,,19.256,F,2026-03-02,high,between 32-33°F
-2.6993897137788245,-52.09333942755765,-3.4454400000000014,18.265159999999998,Paris|2026-03-02|high|C,2,17°C|18°C,Paris,20.964549713778823,16.146004523053065,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,70.35849942755765,counterfactual ignores that original fills occurred at different times and market states,,21.7106,,28.4294,C,2026-03-02,high,17°C
34.89909901229589,66.22639399789,28.586393997890003,7.9080210000000015,Buenos Aires|2026-03-03|high|C,7,26°C|27°C|28°C|29°C|30°C|31°C|32°C,Buenos Aires,-26.991078012295887,37.43168798943791,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-58.31837299789,counterfactual ignores that original fills occurred at different times and market states,,-20.67837299789,,58.31837299789,C,2026-03-03,high,29°C
8.169325999999998,8.169325999999998,8.169325999999998,-0.9761639999999999,London|2026-03-03|high|C,2,15°C|16°C,London,-9.145489999999999,-9.145489999999999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,15°C,-9.145489999999999,counterfactual ignores that original fills occurred at different times and market states,,-9.145489999999999,,9.145489999999999,C,2026-03-03,high,
1.5039999999999996,1.5039999999999996,1.5039999999999996,-6.01,New York City|2026-03-03|high|F,3,between 36-37°F|between 38-39°F|between 40-41°F,New York City,-7.513999999999999,-7.513999999999999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 36-37°F,-7.513999999999999,counterfactual ignores that original fills occurred at different times and market states,,-7.513999999999999,,7.513999999999999,F,2026-03-03,high,
2.9414500000000015,2.9414500000000015,2.9414500000000015,-8.66783,Paris|2026-03-03|high|C,2,18°C|19°C,Paris,-11.609280000000002,-11.609280000000002,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-11.609280000000002,counterfactual ignores that original fills occurred at different times and market states,,-11.609280000000002,,11.609280000000002,C,2026-03-03,high,
,,,,Sao Paulo|2026-03-03|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-03,high,
37.80722046153847,-131.21986415384612,-5.850417999999991,64.85155400000001,Buenos Aires|2026-03-04|high|C,4,34°C|35°C|36°C|37°C,Buenos Aires,27.044333538461537,128.2952665102921,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,196.07141815384614,counterfactual ignores that original fills occurred at different times and market states,,70.701972,,29.298028000000002,C,2026-03-04,high,34°C
23.016497000649153,23.016497000649153,23.016497000649153,-56.407144,London|2026-03-04|high|C,4,14°C|15°C|16°C|17°C,London,-79.42364100064916,-79.42364100064916,True,counterfactual assumes all target shares could be filled at observed weighted average prices,17°C,-79.42364100064916,counterfactual ignores that original fills occurred at different times and market states,,-79.42364100064916,,79.42364100064916,C,2026-03-04,high,
50.79842199568892,50.79842199568892,50.79842199568892,35.305064,New York City|2026-03-04|high|F,2,between 44-45°F|between 46-47°F,New York City,-15.49335799568892,-15.49335799568892,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 46-47°F,-15.49335799568892,counterfactual ignores that original fills occurred at different times and market states,,-15.49335799568892,,15.49335799568892,F,2026-03-04,high,
-59.35436407880876,100.423985997805,-0.37601400219498515,54.86813500000001,Paris|2026-03-04|high|C,3,18°C|19°C|20°C,Paris,114.22249907880877,48.237560077382234,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-45.555850997805,counterfactual ignores that original fills occurred at different times and market states,,55.244149002194995,,45.555850997805,C,2026-03-04,high,18°C
,,,,Sao Paulo|2026-03-04|high|C,4,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,4,,C,2026-03-04,high,
,,,,Seoul|2026-03-04|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-04,high,
6.949413022453,6.949413022453,6.949413022453,-5.942557,Buenos Aires|2026-03-05|high|C,4,23°C|24°C|25°C|26°C,Buenos Aires,-12.891970022453,-12.891970022453,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-12.891970022453,counterfactual ignores that original fills occurred at different times and market states,,-12.891970022453,,12.891970022453,C,2026-03-05,high,
,,,,Chicago|2026-03-05|high|F,3,,Chicago,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,F,2026-03-05,high,
-37.77014915881399,60.064681000142755,-3.9853189998572436,-1.571261999999999,London|2026-03-05|high|C,3,17°C|18°C|19°C,London,36.198887158813996,56.03465915869911,True,counterfactual assumes all target shares could be filled at observed weighted average prices,19°C,-61.63594300014275,counterfactual ignores that original fills occurred at different times and market states,,2.4140569998572445,,61.63594300014275,C,2026-03-05,high,18°C
,,,,Munich|2026-03-05|high|C,5,,Munich,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,5,,C,2026-03-05,high,
-27.656008879906015,-68.33221375861203,-33.479804001199994,-10.099633999999998,Paris|2026-03-05|high|C,2,17°C|18°C,Paris,17.556374879906016,55.67136013502778,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,58.23257975861203,counterfactual ignores that original fills occurred at different times and market states,,23.3801700012,,23.1198299988,C,2026-03-05,high,18°C
,,,,Seoul|2026-03-05|high|C,6,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,6,,C,2026-03-05,high,
,,,,Buenos Aires|2026-03-06|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-06,high,
-9.866860510354144,-110.07712505307458,-73.76343899611399,-2.198149,Dallas|2026-03-06|high|F,4,between 82-83°F|between 84-85°F|between 86-87°F|between 88-89°F,Dallas,7.668711510354143,65.59259935244688,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 82-83°F,107.87897605307458,counterfactual ignores that original fills occurred at different times and market states,,71.56528999611399,,25.734710003886,F,2026-03-06,high,between 82-83°F
,,,,New York City|2026-03-06|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-06,high,
,,,,Paris|2026-03-06|high|C,2,,Paris,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-06,high,
,,,,Atlanta|2026-03-07|high|F,2,,Atlanta,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-07,high,
,,,,Buenos Aires|2026-03-07|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-07,high,
-19.27171592148943,93.76222399975,-10.41777600025,61.649170999999996,London|2026-03-07|high|C,2,9°C|10°C,London,80.92088692148943,100.41547855184587,True,counterfactual assumes all target shares could be filled at observed weighted average prices,10°C,-32.11305299975,counterfactual ignores that original fills occurred at different times and market states,,72.06694700025,,32.11305299975,C,2026-03-07,high,9°C
,,,,Sao Paulo|2026-03-07|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-07,high,
,,,,Seoul|2026-03-07|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-07,high,
13.016684000372,13.016684000372,13.016684000372,-2.3435360000000003,Ankara|2026-03-08|high|C,2,9°C|10°C,Ankara,-15.360220000372001,-15.360220000372001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-15.360220000372001,counterfactual ignores that original fills occurred at different times and market states,,-15.360220000372001,,15.360220000372001,C,2026-03-08,high,
,,,,Buenos Aires|2026-03-08|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-08,high,
20.476164635927738,-19.947671728267473,-9.099998999877052,52.006757,Chicago|2026-03-08|high|F,2,between 62-63°F|between 64-65°F,Chicago,31.530592364072263,56.02094513719109,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 62-63°F,71.95442872826747,counterfactual ignores that original fills occurred at different times and market states,,61.10675599987705,,8.893244000122946,F,2026-03-08,high,between 62-63°F
-60.38954671428573,94.37693900000001,-5.623060999999993,72.709631,Paris|2026-03-08|high|C,2,15°C|16°C,Paris,133.09917771428573,104.92462708667402,True,counterfactual assumes all target shares could be filled at observed weighted average prices,15°C,-21.667308000000002,counterfactual ignores that original fills occurred at different times and market states,,78.332692,,21.667308000000002,C,2026-03-08,high,16°C
,,,,Sao Paulo|2026-03-08|high|C,3,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-08,high,
0.00012900312000141412,0.00012900312000141412,0.00012900312000141412,-23.737171,Seoul|2026-03-08|high|C,2,6°C|7°C,Seoul,-23.73730000312,-23.73730000312,True,counterfactual assumes all target shares could be filled at observed weighted average prices,6°C,-23.73730000312,counterfactual ignores that original fills occurred at different times and market states,,-23.73730000312,,23.73730000312,C,2026-03-08,high,
20.001551070417776,-285.40484279948646,-17.996032994630156,136.72615,Buenos Aires|2026-03-09|high|C,3,27°C|28°C|29°C,Buenos Aires,116.72459892958221,79.70079391998789,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,422.1309927994864,counterfactual ignores that original fills occurred at different times and market states,,154.72218299463015,,35.978598005369854,C,2026-03-09,high,28°C
0.0013129956591342307,0.0013129956591342307,0.0013129956591342307,-47.733716,London|2026-03-09|high|C,3,12°C|13°C|14°C,London,-47.735028995659135,-47.735028995659135,True,counterfactual assumes all target shares could be filled at observed weighted average prices,13°C,-47.735028995659135,counterfactual ignores that original fills occurred at different times and market states,,-47.735028995659135,,47.735028995659135,C,2026-03-09,high,
21.88653935004446,-45.86255859660617,3.089571998928003,-12.676743,Seoul|2026-03-09|high|C,4,4°C|5°C|6°C|7°C,Seoul,-34.56328235004446,7.9516388689418775,True,counterfactual assumes all target shares could be filled at observed weighted average prices,7°C,33.18581559660617,counterfactual ignores that original fills occurred at different times and market states,,-15.766314998928003,,57.146314998928,C,2026-03-09,high,7°C
265.5035379986963,265.5035379986963,265.5035379986963,170.95720200000002,Buenos Aires|2026-03-10|high|C,2,28°C|29°C,Buenos Aires,-94.54633599869624,-94.54633599869624,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-94.54633599869624,counterfactual ignores that original fills occurred at different times and market states,,-94.54633599869624,,94.54633599869624,C,2026-03-10,high,
,,,,Buenos Aires|2026-03-11|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-11,high,
21.750808000258452,21.750808000258452,21.750808000258452,-5.209206,Dallas|2026-03-11|high|F,2,between 70-71°F|between 72-73°F,Dallas,-26.96001400025845,-26.96001400025845,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 72-73°F,-26.96001400025845,counterfactual ignores that original fills occurred at different times and market states,,-26.96001400025845,,26.96001400025845,F,2026-03-11,high,
,,,,London|2026-03-12|high|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-12,high,
1.3507769965550054,1.3507769965550054,1.3507769965550054,-58.735614,Seoul|2026-03-12|high|C,4,7°C|8°C|9°C|10°C,Seoul,-60.086390996555004,-60.086390996555004,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-60.086390996555004,counterfactual ignores that original fills occurred at different times and market states,,-60.086390996555004,,60.086390996555004,C,2026-03-12,high,
-27.479339002974612,47.5042789997826,-2.4874580002174014,35.5069,Buenos Aires|2026-03-13|high|C,2,29°C|30°C,Buenos Aires,62.986239002974614,62.958666007612464,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-11.997378999782596,counterfactual ignores that original fills occurred at different times and market states,,37.9943580002174,,11.997378999782596,C,2026-03-13,high,29°C
1.0300279999999997,1.0300279999999997,1.0300279999999997,-6.169603,London|2026-03-13|high|C,2,9°C|10°C,London,-7.199631,-7.199631,True,counterfactual assumes all target shares could be filled at observed weighted average prices,10°C,-7.199631,counterfactual ignores that original fills occurred at different times and market states,,-7.199631,,7.199631,C,2026-03-13,high,
,,,,Seoul|2026-03-13|high|C,2,,Seoul,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-13,high,
,,,,Atlanta|2026-03-14|high|F,2,,Atlanta,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-14,high,
215.70862831185687,-79.44969905319954,111.12779199438509,288.851849,Buenos Aires|2026-03-14|high|C,3,29°C|30°C|31°C,Buenos Aires,73.14322068814315,288.26480772876323,True,counterfactual assumes all target shares could be filled at observed weighted average prices,29°C,368.30154805319955,counterfactual ignores that original fills occurred at different times and market states,,177.72405700561492,,74.43594299438507,C,2026-03-14,high,29°C
,,,,Munich|2026-03-14|high|C,2,,Munich,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-14,high,
0.8303319991380231,0.8303319991380231,0.8303319991380231,-8.689368,Sao Paulo|2026-03-14|high|C,2,30°C|31°C,Sao Paulo,-9.519699999138023,-9.519699999138023,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-9.519699999138023,counterfactual ignores that original fills occurred at different times and market states,,-9.519699999138023,,9.519699999138023,C,2026-03-14,high,
,,,,Buenos Aires|2026-03-15|high|C,2,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-15,high,
2.5500800000000003,2.5500800000000003,2.5500800000000003,0.038799999999999994,Chicago|2026-03-15|high|F,2,between 54-55°F|between 56-57°F,Chicago,-2.51128,-2.51128,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 56-57°F,-2.51128,counterfactual ignores that original fills occurred at different times and market states,,-2.51128,,2.51128,F,2026-03-15,high,
,,,,London|2026-03-15|high|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-15,high,
,,,,New York City|2026-03-15|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-15,high,
46.93756431381651,-188.92493443865163,-40.45252399806647,-9.322695,Sao Paulo|2026-03-15|high|C,5,28°C|29°C|30°C|31°C|32°C,Sao Paulo,-56.260259313816505,23.916537982907954,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,179.60223943865162,counterfactual ignores that original fills occurred at different times and market states,,31.129828998066472,,115.22588400193354,C,2026-03-15,high,30°C
0.0001009999996099964,0.0001009999996099964,0.0001009999996099964,-11.548751,Seoul|2026-03-15|high|C,2,8°C|9°C,Seoul,-11.54885199999961,-11.54885199999961,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-11.54885199999961,counterfactual ignores that original fills occurred at different times and market states,,-11.54885199999961,,11.54885199999961,C,2026-03-15,high,
,,,,Buenos Aires|2026-03-16|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-16,high,
-3.347445333333335,-12.40577866666667,-11.339112,2.993388,Dallas|2026-03-16|high|F,2,between 48-49°F|between 50-51°F,Dallas,6.340833333333335,13.26779411764706,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 48-49°F,15.39916666666667,counterfactual ignores that original fills occurred at different times and market states,,14.3325,,2.7175000000000002,F,2026-03-16,high,between 48-49°F
,,,,London|2026-03-16|high|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-16,high,
,,,,Sao Paulo|2026-03-16|high|C,3,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-16,high,
1.0132999999999999,1.0132999999999999,1.0132999999999999,-1.3867,Buenos Aires|2026-03-17|high|C,2,34°C|35°C,Buenos Aires,-2.4,-2.4,True,counterfactual assumes all target shares could be filled at observed weighted average prices,34°C,-2.4,counterfactual ignores that original fills occurred at different times and market states,,-2.4,,2.4,C,2026-03-17,high,
,,,,New York City|2026-03-17|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-17,high,
,,,,Sao Paulo|2026-03-17|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-17,high,
30.269810818839293,-73.74883755176212,-17.72086499586,31.453335,London|2026-03-18|high|C,3,18°C|19°C|20°C,London,1.1835241811607062,60.2181000853278,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,105.20217255176212,counterfactual ignores that original fills occurred at different times and market states,,49.17419999586,,50.82580000414,C,2026-03-18,high,18°C
0.0006619960790033019,0.0006619960790033019,0.0006619960790033019,-16.715228,Miami|2026-03-18|high|F,2,between 64-65°F|between 66-67°F,Miami,-16.715889996079003,-16.715889996079003,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 66-67°F,-16.715889996079003,counterfactual ignores that original fills occurred at different times and market states,,-16.715889996079003,,16.715889996079003,F,2026-03-18,high,
12.072042999999997,12.072042999999997,12.072042999999997,-9.156617,Paris|2026-03-18|high|C,2,17°C|18°C,Paris,-21.228659999999998,-21.228659999999998,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,-21.228659999999998,counterfactual ignores that original fills occurred at different times and market states,,-21.228659999999998,,21.228659999999998,C,2026-03-18,high,
,,,,Sao Paulo|2026-03-18|high|C,3,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-18,high,
10.930445000425443,10.930445000425443,10.930445000425443,1.8106000000000004,Seoul|2026-03-18|high|C,2,9°C|10°C,Seoul,-9.119845000425443,-9.119845000425443,True,counterfactual assumes all target shares could be filled at observed weighted average prices,9°C,-9.119845000425443,counterfactual ignores that original fills occurred at different times and market states,,-9.119845000425443,,9.119845000425443,C,2026-03-18,high,
,,,,Wellington|2026-03-18|high|C,2,,Wellington,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-18,high,
,,,,Buenos Aires|2026-03-19|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-19,high,
0.3000000000000007,0.3000000000000007,0.3000000000000007,-21.7,Dallas|2026-03-19|high|F,2,between 88-89°F|between 90-91°F,Dallas,-22.0,-22.0,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 88-89°F,-22.0,counterfactual ignores that original fills occurred at different times and market states,,-22.0,,22.0,F,2026-03-19,high,
76.47961399981997,76.47961399981997,76.47961399981997,42.318402999999996,London|2026-03-19|high|C,2,17°C|18°C,London,-34.16121099981997,-34.16121099981997,True,counterfactual assumes all target shares could be filled at observed weighted average prices,18°C,-34.16121099981997,counterfactual ignores that original fills occurred at different times and market states,,-34.16121099981997,,34.16121099981997,C,2026-03-19,high,
-9.613433928690888,-151.04499978199266,-71.50765100203998,36.201072,New York City|2026-03-19|high|F,3,between 38-39°F|between 40-41°F|between 42-43°F,New York City,45.81450592869089,127.01830643023374,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 40-41°F,187.24607178199267,counterfactual ignores that original fills occurred at different times and market states,,107.70872300203999,,24.90127699796,F,2026-03-19,high,between 40-41°F
0.0001999998649999668,0.0001999998649999668,0.0001999998649999668,-3.5298,Sao Paulo|2026-03-19|high|C,2,23°C|24°C,Sao Paulo,-3.529999999865,-3.529999999865,True,counterfactual assumes all target shares could be filled at observed weighted average prices,24°C,-3.529999999865,counterfactual ignores that original fills occurred at different times and market states,,-3.529999999865,,3.529999999865,C,2026-03-19,high,
2.54255,2.54255,2.54255,0.2012999999999999,Wellington|2026-03-19|high|C,2,20°C|21°C,Wellington,-2.34125,-2.34125,True,counterfactual assumes all target shares could be filled at observed weighted average prices,20°C,-2.34125,counterfactual ignores that original fills occurred at different times and market states,,-2.34125,,2.34125,C,2026-03-19,high,
26.09,26.09,26.09,-8.8,Chicago|2026-03-20|high|F,2,between 60-61°F|between 62-63°F,Chicago,-34.89,-34.89,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 60-61°F,-34.89,counterfactual ignores that original fills occurred at different times and market states,,-34.89,,34.89,F,2026-03-20,high,
29.0,29.0,29.0,3.057,Madrid|2026-03-20|high|C,3,13°C|14°C|15°C,Madrid,-25.943,-25.943,True,counterfactual assumes all target shares could be filled at observed weighted average prices,13°C,-25.943,counterfactual ignores that original fills occurred at different times and market states,,-25.943,,25.943,C,2026-03-20,high,
,,,,Sao Paulo|2026-03-20|high|C,2,,Sao Paulo,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-20,high,
0.0,0.0,0.0,-1.9100000000000001,Buenos Aires|2026-03-21|high|C,2,27°C|28°C,Buenos Aires,-1.9100000000000001,-1.9100000000000001,True,counterfactual assumes all target shares could be filled at observed weighted average prices,28°C,-1.9100000000000001,counterfactual ignores that original fills occurred at different times and market states,,-1.9100000000000001,,1.9100000000000001,C,2026-03-21,high,
16.782646009417995,16.782646009417995,16.782646009417995,-22.870454000000002,Chicago|2026-03-21|high|F,2,between 68-69°F|between 70-71°F,Chicago,-39.653100009418,-39.653100009418,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 70-71°F,-39.653100009418,counterfactual ignores that original fills occurred at different times and market states,,-39.653100009418,,39.653100009418,F,2026-03-21,high,
20.578521464215395,-6.308244072321209,17.385287000752,22.732323,Munich|2026-03-21|high|C,2,10°C|11°C,Munich,2.1538015357846056,15.816414493630084,True,counterfactual assumes all target shares could be filled at observed weighted average prices,11°C,29.04056707232121,counterfactual ignores that original fills occurred at different times and market states,,5.347035999248,,24.732964000752,C,2026-03-21,high,11°C
21.20476299709665,21.20476299709665,21.20476299709665,-4.604839,Sao Paulo|2026-03-21|high|C,2,31°C|32°C,Sao Paulo,-25.80960199709665,-25.80960199709665,True,counterfactual assumes all target shares could be filled at observed weighted average prices,31°C,-25.80960199709665,counterfactual ignores that original fills occurred at different times and market states,,-25.80960199709665,,25.80960199709665,C,2026-03-21,high,
163.62674499716945,-63.388096976935344,-11.67583401577815,222.22225400000002,Buenos Aires|2026-03-22|high|C,3,26°C|27°C|28°C,Buenos Aires,58.595509002830575,251.76103539978652,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,285.61035097693536,counterfactual ignores that original fills occurred at different times and market states,,233.89808801577817,,54.91191198422184,C,2026-03-22,high,26°C
,,,,London|2026-03-22|high|C,2,,London,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-22,high,
,,,,Milan|2026-03-22|high|C,2,,Milan,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-22,high,
,,,,New York City|2026-03-22|high|F,2,,New York City,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,F,2026-03-22,high,
,,,,Buenos Aires|2026-03-23|high|C,3,,Buenos Aires,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,3,,C,2026-03-23,high,
0.00031499999999962114,0.00031499999999962114,0.00031499999999962114,-6.870565,Hong Kong|2026-03-23|high|C,2,24°C|25°C,Hong Kong,-6.87088,-6.87088,True,counterfactual assumes all target shares could be filled at observed weighted average prices,25°C,-6.87088,counterfactual ignores that original fills occurred at different times and market states,,-6.87088,,6.87088,C,2026-03-23,high,
11.75329899971,11.75329899971,11.75329899971,-6.463001,Sao Paulo|2026-03-23|high|C,2,30°C|31°C,Sao Paulo,-18.21629999971,-18.21629999971,True,counterfactual assumes all target shares could be filled at observed weighted average prices,30°C,-18.21629999971,counterfactual ignores that original fills occurred at different times and market states,,-18.21629999971,,18.21629999971,C,2026-03-23,high,
19.88077800072,19.88077800072,19.88077800072,-19.196792000000002,Taipei|2026-03-23|high|C,3,25°C|26°C|27°C,Taipei,-39.07757000072,-39.07757000072,True,counterfactual assumes all target shares could be filled at observed weighted average prices,26°C,-39.07757000072,counterfactual ignores that original fills occurred at different times and market states,,-39.07757000072,,39.07757000072,C,2026-03-23,high,
,,,,Warsaw|2026-03-23|high|C,2,,Warsaw,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-23,high,
8.449170001907998,8.449170001907998,8.449170001907998,-0.5759000000000001,Atlanta|2026-03-24|high|F,2,between 70-71°F|between 72-73°F,Atlanta,-9.025070001907999,-9.025070001907999,True,counterfactual assumes all target shares could be filled at observed weighted average prices,between 70-71°F,-9.025070001907999,counterfactual ignores that original fills occurred at different times and market states,,-9.025070001907999,,9.025070001907999,F,2026-03-24,high,
,,,,Beijing|2026-03-24|high|C,2,,Beijing,,,False,,,,,requires at least two settled adjacent non-overlapping exact/range YES buckets,,2,,C,2026-03-24,high,
21.547563006415828,21.547563006415828,21.547563006415828,-39.280903,Buenos Aires|2026-03-24|high|C,3,27°C|28°C|29°C,Buenos Aires,-60.82846600641583,-60.82846600641583,True,counterfactual assumes all target shares could be filled at observed weighted average prices,27°C,-60.82846600641583,counterfactual ignores that original fills occurred at different times and market states,,-60.82846600641583,,60.82846600641583,C,2026-03-24,high,
